ALP2 - CWSP - BOQ,,,,,,,,,,,1,,,2,,,3,,,4,,,5,,,6,,
,,,,,,BASE COST,,100%,SUBMISSION,, HENG JHOE ,,, MULTIAMPLE ,,, ARTISAN ,,, POWERSHOT ,,, YEO PLUMBER ,,, ECO WEEFA ,,
ITEM,,DESCRIPTION,,UNIT,QTY,RATE ,AMOUNT ,,RATE ,AMOUNT ,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK
03.03.08,,IC-SQ-08   (D = 1.63m),,Lot,1,, -   ,100%, -   , -   ," 7,300.00 "," 7,300.00 ",," 2,100.00 "," 2,100.00 ", D = 0.60m ," 1,800.00 "," 1,800.00 ",," 1,545.00 "," 1,545.00 ",,, -   ,," 3,245.00 "," 3,245.00 ",
03.03.09,,IC-SQ-09   (D = 1.87m),,Lot,1,, -   ,100%, -   , -   ," 7,500.00 "," 7,500.00 ",," 4,550.00 "," 4,550.00 ", D = 1.30m ," 2,000.00 "," 2,000.00 ",," 2,000.00 "," 2,000.00 ",,, -   ,," 3,605.00 "," 3,605.00 ",
03.03.10,,IC-SQ-10   (D = 2.11m),,Lot,1,, -   ,100%, -   , -   ," 7,600.00 "," 7,600.00 ",," 3,500.00 "," 3,500.00 ", D = 1.00m ," 2,200.00 "," 2,200.00 ",," 1,805.00 "," 1,805.00 ",,, -   ,," 3,965.00 "," 3,965.00 ",
03.03.11,,IC-SQ-11   (D = 2.39m),,Lot,1,, -   ,100%, -   , -   ," 7,700.00 "," 7,700.00 ",," 2,800.00 "," 2,800.00 ", D = 0.80m ," 2,500.00 "," 2,500.00 ",," 1,675.00 "," 1,675.00 ",,, -   ,," 4,385.00 "," 4,385.00 ",
03.03.12,,IC-SQ-12   (D = 0.6m),,Lot,1,, -   ,100%, -   , -   ," 6,800.00 "," 6,800.00 ",," 2,100.00 "," 2,100.00 ",, 800.00 , 800.00 ,," 1,545.00 "," 1,545.00 ",,, -   ,," 1,700.00 "," 1,700.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.04.00,,"UNDERGROUND PIPEWORK

TO SUPPLY AND DELIVER VCP pipe for connection from inspection chamber to external sewerage manhole (MH) complete with excavation, backfiling with sand, compaction, thrust blocks, supports, fittings and all necessary accessories and work as shown in tender drawing. ",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.04.01,,"IC-SQ-11 to MH  
•  Est. pipe length: 8M",,Lot,1,, -   ,100%, -   , -   , TBA , TBA ,," 2,400.00 "," 2,400.00 ",, 700.00 , 700.00 ,,, -   , N/A ,, -   ,," 2,000.00 "," 2,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.04.02,,"IC-SQ-12 to MH  
•  Est. pipe length: 8M",,Lot,1,, -   ,100%, -   , -   , TBA , TBA ,," 2,400.00 "," 2,400.00 ",, 700.00 , 700.00 ,,, -   , N/A ,, -   ,," 2,000.00 "," 2,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.00,,"UNDERGROUND PIPEWORK

TO INSTALL VCP pipe for connection from inspection chamber to external manhole complete with excavation, backfiling with sand, compaction, thrust blocks, supports, fittings and all necessary accessories and work as shown in tender drawing. ",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.01,,"IC-SQ-11 to MH  
•  Est. pipe length: 8M",,Lot,1,, -   ,100%, -   , -   , TBA , TBA ,," 1,600.00 "," 1,600.00 ",, 700.00 , 700.00 ,,, -   , N/A ,, -   ,," 2,000.00 "," 2,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.02,,"IC-SQ-12 to MH  
•  Est. pipe length: 8M",,Lot,1,, -   ,100%, -   , -   , TBA , TBA ,," 1,600.00 "," 1,600.00 ",, 700.00 , 700.00 ,,, -   , N/A ,, -   ,," 2,000.00 "," 2,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.00,,"UNDERGROUND PIPEWORK

TO SUPPLY AND INSTALL gully trap c/w brick chamber, all necessary fittings, and accessories at ground floor as shown in tender drawing.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.01,,"• Detail A
Driver toilets 
• 2 nos gully trap",,Lot,1,, -   ,100%, -   , -   ," 1,060.00 "," 1,060.00 ",," 1,500.00 "," 1,500.00 ",, 300.00 , 300.00 ,," 1,300.00 "," 1,300.00 ",,, -   ,, 600.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.02,,"• Detail B
Driver toilets
• 2 no gully trap",,Lot,1,, -   ,100%, -   , -   ," 1,060.00 "," 1,060.00 ",," 1,500.00 "," 1,500.00 ",, 300.00 , 300.00 ,," 1,300.00 "," 1,300.00 ",,, -   ,, 600.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.03,,"• Detail C
Male & Female toilets, handicapped toilet, janitor 
• 3 nos gully trap",,Lot,1,, -   ,100%, -   , -   ," 1,540.00 "," 1,540.00 ",," 2,250.00 "," 2,250.00 ",, 450.00 , 450.00 ,," 1,950.00 "," 1,950.00 ",,, -   ,, 900.00 , 900.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.03,,"• Detail D
Kitchen & Canteen 
• 2 nos gully trap",,Lot,1,, -   ,100%, -   , -   ," 1,060.00 "," 1,060.00 ",," 1,500.00 "," 1,500.00 ",, 300.00 , 300.00 ,," 1,300.00 "," 1,300.00 ",,, -   ,, 600.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.03,,"• Detail E
Typical Guardhouse toilet 
• 1 nos gully trap",,Lot,2,, -   ,100%, -   , -   , 580.00 ," 1,160.00 ",, 750.00 ," 1,500.00 ",, 150.00 , 300.00 ,, 650.00 ," 1,300.00 ",,, -   ,, 300.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.07.00,,"TO SUPPLY AND DELIVER grease interceptor as shown in Detail D c/w connection to sink and all necessary accessories..
•  Capacity: 15 IGPM.",,Lot,2,, -   ,100%, -   , -   ," 3,500.00 "," 7,000.00 ",," 6,200.00 "," 12,400.00 ",," 3,500.00 "," 7,000.00 ",,, -   ,,, -   ,," 2,980.00 "," 5,960.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.08.00,,"TO INSTALL grease interceptor as shown in Detail D c/w connection to sink and all necessary accessories..
•  Capacity: 15 IGPM.",,Lot,2,, -   ,100%, -   , -   , 580.00 ," 1,160.00 ",," 1,240.00 "," 2,480.00 ",, 500.00 ," 1,000.00 ",," 5,575.00 "," 11,150.00 ",,, -   ,, 900.00 ," 1,800.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.00,,"UNDERGROUND PIPEWORK

TO SUPPLY AND DELIVER complete underground pipework of UPVC brown soil and waste water pipe including underground pipe from soil stack at above floor (if any) to inspection chambers and gully traps  complying to specifications and drawings c/w all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GROUND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.01,,"• Detail A
Toilet 1 ~ Ground Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 1,600.00 "," 1,600.00 ",," 2,340.00 "," 2,340.00 ",," 1,200.00 "," 1,200.00 ",," 1,400.00 "," 1,400.00 ",,, -   ,," 3,000.00 "," 3,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.02,,"• DetaiL B
Toilet 2 ~ Ground Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 2,100.00 "," 2,100.00 ",," 3,120.00 "," 3,120.00 ",," 1,450.00 "," 1,450.00 ",," 2,190.00 "," 2,190.00 ",,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.03,,"• Pump Room
CW suction pump & fire fighting pump room - Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 1,100.00 "," 1,100.00 ",," 2,730.00 "," 2,730.00 ",, 550.00 , 550.00 ,," 1,465.00 "," 1,465.00 ",,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.04,,"• Detail C
Toilet 3 ~ Ground Floor 
Male and female toilets, handicapped toilet & janitor.",,Lot,1,, -   ,100%, -   , -   ," 5,000.00 "," 5,000.00 ",," 10,530.00 "," 10,530.00 ",," 3,150.00 "," 3,150.00 ",," 4,635.00 "," 4,635.00 ",,, -   ,," 13,000.00 "," 13,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.05,,"• Detail D
Kitchen & Canteen ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 1,200.00 "," 1,200.00 ",, 780.00 , 780.00 ,," 1,500.00 "," 1,500.00 ",," 1,870.00 "," 1,870.00 ",,, -   ,," 1,100.00 "," 1,100.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.06,,"• Detail E
Guardhouse Toilet 1 & 2 ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 1,400.00 "," 1,400.00 ",," 4,680.00 "," 4,680.00 ",, 500.00 , 500.00 ,," 1,000.00 "," 1,000.00 ",,, -   ,," 1,500.00 "," 1,500.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.07,,"• Detail F
Toilet 4, external access toilets & janitor ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 3,600.00 "," 3,600.00 ",," 12,870.00 "," 12,870.00 ",," 2,900.00 "," 2,900.00 ",," 3,650.00 "," 3,650.00 ",,, -   ,," 10,540.00 "," 10,540.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.08,,"• Detail G
Toilet 5 & 6 and Changing Room 1 & 2 ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 3,600.00 "," 3,600.00 ",," 12,480.00 "," 12,480.00 ",," 1,450.00 "," 1,450.00 ",," 3,600.00 "," 3,600.00 ",,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.09,,"• Detail H
Toilet 7 ~ Ground Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 3,500.00 "," 3,500.00 ",," 8,580.00 "," 8,580.00 ",," 2,200.00 "," 2,200.00 ",," 2,900.00 "," 2,900.00 ",,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.00,,"UNDERGROUND PIPEWORK
 
TO INSTALL complete underground pipework of UPVC brown soil and waste water pipe including underground pipe from soil stack at above floor (if any) to inspection chambers and gully traps  complying to specifications and drawings c/w all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GROUND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.01,,"• Detail A
Toilet 1 ~ Ground Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 2,900.00 "," 2,900.00 ",," 1,560.00 "," 1,560.00 ",," 2,800.00 "," 2,800.00 ",,, -   , INCLUDED ,, -   ,," 3,000.00 "," 3,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.02,,"• DetaiL B
Toilet 2 ~ Ground Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,800.00 "," 3,800.00 ",," 2,080.00 "," 2,080.00 ",," 3,400.00 "," 3,400.00 ",,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.03,,"• Pump Room
CW suction pump & fire fighting pump room - Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 1,900.00 "," 1,900.00 ",," 1,820.00 "," 1,820.00 ",," 1,700.00 "," 1,700.00 ",,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.04,,"• Detail C
Toilet 3 ~ Ground Floor 
Male and female toilets, handicapped toilet & janitor.",,Lot,1,, -   ,100%, -   , -   ," 9,100.00 "," 9,100.00 ",," 7,020.00 "," 7,020.00 ",," 7,400.00 "," 7,400.00 ",,, -   , INCLUDED ,, -   ,," 13,000.00 "," 13,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.05,,"• Detail D
Kitchen & Canteen ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 3,200.00 "," 3,200.00 ",, 520.00 , 520.00 ,," 3,500.00 "," 3,500.00 ",,, -   , INCLUDED ,, -   ,," 1,100.00 "," 1,100.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.06,,"• Detail E
Guardhouse Toilet 1 & 2 ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 2,400.00 "," 2,400.00 ",," 3,120.00 "," 3,120.00 ",," 1,150.00 "," 1,150.00 ",,, -   , INCLUDED ,, -   ,," 1,500.00 "," 1,500.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.07,,"• Detail F
Toilet 4, external access toilets & janitor ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 6,600.00 "," 6,600.00 ",," 8,580.00 "," 8,580.00 ",," 6,800.00 "," 6,800.00 ",,, -   , INCLUDED ,, -   ,," 10,540.00 "," 10,540.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.08,,"• Detail G
Toilet 5 & 6 and Changing Room 1 & 2 ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 6,500.00 "," 6,500.00 ",," 8,320.00 "," 8,320.00 ",," 3,400.00 "," 3,400.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.10.09,,"• Detail H
Toilet 7 ~ Ground Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 6,300.00 "," 6,300.00 ",," 5,720.00 "," 5,720.00 ",," 5,100.00 "," 5,100.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.11.00,,"INTERNAL SANITARY PLUMBING

TO SUPPLY AND DELIVER Unplasticed Polyvinyl Chloride (UPVC) soil and vent stack c/w vent cowl at roof level, all fittings, supports, brackets c/w all necessary accessories and connection to UPVC soil and vent stack at underground of ground floor.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.11.01,,Stack 1,,Lot,1,, -   ,100%, -   , -   ," 2,690.00 "," 2,690.00 ",,"7,350.00"," 7,350.00 ",," 2,000.00 "," 2,000.00 ",," 5,130.00 "," 5,130.00 ",,, -   ,, 500.00 , 500.00 ,
03.11.02,,Stack 2,,Lot,1,, -   ,100%, -   , -   ," 3,490.00 "," 3,490.00 ",,"8,400.00"," 8,400.00 ",," 2,500.00 "," 2,500.00 ",," 6,040.00 "," 6,040.00 ",,, -   ,, 500.00 , 500.00 ,
03.11.03,,Stack 3,,Lot,1,, -   ,100%, -   , -   ," 3,300.00 "," 3,300.00 ",,"8,400.00"," 8,400.00 ",," 2,750.00 "," 2,750.00 ",," 4,570.00 "," 4,570.00 ",,, -   ,, 500.00 , 500.00 ,
03.11.04,,Stack 4,,Lot,1,, -   ,100%, -   , -   ," 2,195.00 "," 2,195.00 ",,"4,200.00"," 4,200.00 ",," 2,800.00 "," 2,800.00 ",," 2,885.00 "," 2,885.00 ",,, -   ,, 500.00 , 500.00 ,
03.11.05,,Stack 5,,Lot,1,, -   ,100%, -   , -   ," 1,955.00 "," 1,955.00 ",,"4,200.00"," 4,200.00 ",," 2,000.00 "," 2,000.00 ",," 2,510.00 "," 2,510.00 ",,, -   ,, 500.00 , 500.00 ,
03.11.06,,Stack 6,,Lot,1,, -   ,100%, -   , -   ," 1,225.00 "," 1,225.00 ",,"8,400.00"," 8,400.00 ",," 3,000.00 "," 3,000.00 ",," 4,245.00 "," 4,245.00 ",,, -   ,, 500.00 , 500.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.12.00,,"INTERNAL SANITARY PLUMBING

TO INSTALL Unplasticed Polyvinyl Chloride (UPVC) soil and vent stack c/w vent cowl at roof level, all fittings, supports, brackets c/w all necessary accessories and connection to UPVC soil and vent stack at underground of ground floor.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.12.01,,Stack 1,,Lot,1,, -   ,100%, -   , -   ," 4,000.00 "," 4,000.00 ",,"4,900.00"," 4,900.00 ",," 3,900.00 "," 3,900.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
03.12.02,,Stack 2,,Lot,1,, -   ,100%, -   , -   ," 4,200.00 "," 4,200.00 ",,"5,600.00"," 5,600.00 ",," 4,900.00 "," 4,900.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
03.12.03,,Stack 3,,Lot,1,, -   ,100%, -   , -   ," 4,000.00 "," 4,000.00 ",,"5,600.00"," 5,600.00 ",," 5,300.00 "," 5,300.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
03.12.04,,Stack 4,,Lot,1,, -   ,100%, -   , -   ," 3,000.00 "," 3,000.00 ",,"2,800.00"," 2,800.00 ",," 3,300.00 "," 3,300.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
03.12.05,,Stack 5,,Lot,1,, -   ,100%, -   , -   ," 2,500.00 "," 2,500.00 ",,"2,800.00"," 2,800.00 ",," 3,550.00 "," 3,550.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
03.12.06,,Stack 6,,Lot,1,, -   ,100%, -   , -   ," 1,600.00 "," 1,600.00 ",,"5,600.00"," 5,600.00 ",," 5,800.00 "," 5,800.00 ",,, -   , INCLUDED ,, -   ,, 500.00 , 500.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.13.00,,"INTERNAL SANITARY PLUMBING

TO SUPPLY AND DELIVER Unplasticed Polyvinyl Chloride (UPVC) soil and vent pipe from sanitary wares to soil and vent stack c/w all fittings, supports, brackets c/w all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FIRST FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
03.13.01,,"• Detail B
Toilet 8 ~ First Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 2,100.00 "," 2,100.00 ",," 2,400.00 "," 2,400.00 ",," 1,400.00 "," 1,400.00 ",," 2,250.00 "," 2,250.00 ",,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.13.02,,"• DetaiL G
Toilet 9, 10 and Changing Room 3 & 4 ~ First Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 4,400.00 "," 4,400.00 ",," 9,600.00 "," 9,600.00 ",," 1,300.00 "," 1,300.00 ",," 3,600.00 "," 3,600.00 ",,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.13.03,,"• Detail H
Toilet 11 ~ First Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 4,100.00 "," 4,100.00 ",," 10,200.00 "," 10,200.00 ",," 2,000.00 "," 2,000.00 ",," 2,900.00 "," 2,900.00 ",,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.13.04,,SECOND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• Detail B
Toilet 12 ~ Second Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 2,100.00 "," 2,100.00 ",," 2,400.00 "," 2,400.00 ",," 1,400.00 "," 1,400.00 ",," 2,250.00 "," 2,250.00 ",,, -   ,," 5,000.00 "," 5,000.00 ",
03.13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• DetaiL G
Toilet 13, 14 and Changing Room 5 & 6 ~ Second Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 4,400.00 "," 4,400.00 ",," 9,600.00 "," 9,600.00 ",," 1,300.00 "," 1,300.00 ",," 3,600.00 "," 3,600.00 ",,, -   ,," 6,000.00 "," 6,000.00 ",
03.13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• Detail H
Toilet 15 ~ Second Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 4,100.00 "," 4,100.00 ",," 10,200.00 "," 10,200.00 ",," 2,000.00 "," 2,000.00 ",," 2,900.00 "," 2,900.00 ",,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.00,,"INTERNAL SANITARY PLUMBING

TO INSTALL Unplasticed Polyvinyl Chloride (UPVC) soil and vent pipe from sanitary wares to soil and vent stack c/w all fittings, supports, brackets c/w all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FIRST FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.01,,"• Detail B
Toilet 8 ~ First Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,100.00 "," 3,100.00 ",," 1,600.00 "," 1,600.00 ",," 2,500.00 "," 2,500.00 ",, 400.00 , 400.00 ,,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.02,,"• DetaiL G
Toilet 9, 10 and Changing Room 3 & 4 ~ First Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 6,500.00 "," 6,500.00 ",," 6,400.00 "," 6,400.00 ",," 2,750.00 "," 2,750.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.03,,"• Detail H
Toilet 11 ~ First Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 6,100.00 "," 6,100.00 ",," 6,800.00 "," 6,800.00 ",," 3,600.00 "," 3,600.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.04,,SECOND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• Detail B
Toilet 12 ~ Second Floor 
Male and female toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,100.00 "," 3,100.00 ",," 1,600.00 "," 1,600.00 ",," 2,500.00 "," 2,500.00 ",,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
03.14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• DetaiL G
Toilet 13, 14 and Changing Room 5 & 6 ~ Second Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 6,500.00 "," 6,500.00 ",," 6,400.00 "," 6,400.00 ",," 2,750.00 "," 2,750.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
03.14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• Detail H
Toilet 15 ~ Second Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 6,100.00 "," 6,100.00 ",," 6,800.00 "," 6,800.00 ",," 3,600.00 "," 3,600.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.14.07,,ROOF FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"• Pump Room
CW booster pump room - Roof Floor",,Lot,1,, -   ,100%, -   , -   , 600.00 , 600.00 ,," 1,000.00 "," 1,000.00 ",, 800.00 , 800.00 ,,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.15.00,,"SANITARY FITTINGS INSTALLATION

INSTALLATION work for cold water and sanitary fixtures, WC, basin, sink, bidet, shower, urinal, wares, valves, fittings, other accessories, handling works as shifting the sanitary fitting from store at ground floor to dedicated level, loading and unloading and all necessary ancillaries and accessories complying to specifications, drawings and completeness of the system.
Note: Sanitary wares, angle valves and flexible hoses are by others.",,,,,,,,,,,,,,,,,,,,,,,,,,
03.15.01,,WC,,Lot,54,, -   ,100%, -   , -   , 70.00 ," 3,780.00 ",, 150.00 ," 8,100.00 ",, 80.00 ," 4,320.00 ",, 75.00 ," 4,050.00 ",,, -   ,, 150.00 ," 8,100.00 ",
03.15.02,,Basin,,Lot,71,, -   ,100%, -   , -   , 40.00 ," 2,840.00 ",, 100.00 ," 7,100.00 ",, 80.00 ," 5,680.00 ",, 70.00 ," 4,970.00 ", Rev Qty: 53 ,, -   ,, 150.00 ," 10,650.00 ",
03.15.03,,Sink,,Lot,2,, -   ,100%, -   , -   , 40.00 , 80.00 ,, 150.00 , 300.00 ,, 80.00 , 160.00 ,, 115.00 , 230.00 ,,, -   ,, 150.00 , 300.00 ,
03.15.04,,Bidet,,Lot,98,, -   ,100%, -   , -   , 15.00 ," 1,470.00 ",, 30.00 ," 2,940.00 ",, 30.00 ," 2,940.00 ",,, -   , N/A ,, -   ,, 20.00 ," 1,960.00 ",
03.15.06,,Urinal,,Lot,28,, -   ,100%, -   , -   , 40.00 ," 1,120.00 ",, 150.00 ," 4,200.00 ",, 80.00 ," 2,240.00 ",, 70.00 ," 1,960.00 ", Rev Qty: 27 ,, -   ,, 150.00 ," 4,200.00 ",
03.15.07,,Floor Trap,,Lot,75,, -   ,100%, -   , -   , 15.00 ," 1,125.00 ",, 50.00 ," 3,750.00 ",, 10.00 , 750.00 ,, 20.00 ," 1,500.00 ",,, -   ,, 20.00 ," 1,500.00 ",
03.15.08,,Bib Tap,,Lot,35,, -   ,100%, -   , -   , 15.00 , 525.00 ,, 30.00 ," 1,050.00 ",, 15.00 , 525.00 ,, 15.00 , 525.00 , Rev Qty: 48 ,, -   ,, 20.00 , 700.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.16.00,,"TESTING, COMMISSIONING AND ACCEPTANCE",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.16.01,,"The contractor are to assure that all systems and components of a services are installed, tested, operated, and maintained according to the operational requirements of the contract.",,Lot,1," 3,000.00 "," 3,000.00 ",100%," 3,000.00 "," 3,000.00 "," 3,000.00 "," 3,000.00 ",,, -   , INCLUDED ," 5,000.00 "," 5,000.00 ",,, -   ,,, -   ,," 16,000.00 "," 16,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total 03.00.00 To Be Carried Forward To Summary of Tender Prices,,,,," 3,000.00 ",,," 3,000.00 ",," 376,245.00 ",,," 506,185.00 ",,," 213,400.00 ",,," 141,363.00 ",,, -   ,,," 371,885.00 ",
,,GRAND TOTAL FOR CWSP (RM),,,,," 3,000.00 ",,," 3,000.00 ",," 2,348,100.00 ",,," 1,773,665.00 ",,," 1,462,550.00 ",,," 1,842,098.00 ",,, -   ,,," 2,946,475.00 ",
